ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Dt_Customer_new,Age,Children,Top_Spent,Total_Spent,Total_Purchases,Preferred_Channel,Total_Visits,Visit_Purchase_Ratio,Cluster,Visit_Purchase_Ratio_log,Visit_Purchase_Ratio_capped,Visit_Purchase_Ratio_Capped
5320,1973,3,2,44051.0,1,1,610,20,79,7,58,6,3,18,4,3,1,4,6,0,0,0,0,0,0,3,11,1,2013-01-29,52,2,MntWines,171,8,NumStorePurchases,6,0.7499990625011719,0,0.5596152522216631,0.7499990625011719,0.7499990625011719
5048,1971,4,4,42767.0,2,0,226,53,20,6,43,19,5,38,1,3,1,2,8,0,0,0,0,0,0,3,11,0,2013-05-11,54,2,MntMeatProducts,131,6,NumWebPurchases,8,1.333331111114815,0,0.8472969080073851,1.333331111114815,1.333331111114815
8146,1976,3,5,46106.0,1,1,227,84,30,0,8,2,0,14,1,1,1,2,6,0,0,0,0,0,0,3,11,0,2014-05-11,49,2,MntWines,54,4,NumStorePurchases,6,1.499996250009375,0,0.9162892318767801,1.499996250009375,1.499996250009375
10031,1976,4,3,16927.0,1,1,198,50,20,2,23,3,1,4,5,3,0,4,8,0,0,0,0,0,0,3,11,0,2013-02-10,49,2,MntMeatProducts,53,7,NumStorePurchases,8,1.142855510206414,0,0.762139290142933,1.142855510206414,1.142855510206414
5748,1965,2,3,59754.0,0,1,20,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,0,3,11,1,2012-12-01,60,1,MntSweetProducts,475,13,NumStorePurchases,5,0.38461508875762407,1,0.32542218675955586,0.38461508875762407,0.38461508875762407
2134,1952,2,4,53700.0,0,1,357,94,263,5,233,69,41,83,4,5,5,8,5,0,0,0,0,0,0,3,11,0,2012-08-17,73,1,MntWines,694,18,NumStorePurchases,5,0.27777762345687584,1,0.24512233726009794,0.27777762345687584,0.27777762345687584
1523,1973,2,3,59041.0,1,1,141,25,69,2,15,2,2,6,2,2,0,4,5,0,0,0,0,0,0,3,11,0,2014-05-07,52,2,MntWines,96,6,NumStorePurchases,5,0.8333319444467593,0,0.6061350459955337,0.8333319444467593,0.8333319444467593
9665,1957,4,2,54237.0,0,1,571,48,267,3,30,4,0,57,4,5,2,5,6,0,0,0,0,0,0,3,11,0,2013-04-27,68,1,MntWines,361,12,NumWebPurchases,6,0.49999958333368055,1,0.4054648303305795,0.49999958333368055,0.49999958333368055
4640,1967,2,2,70647.0,0,1,445,65,561,85,171,25,123,114,2,4,7,13,2,0,0,0,0,0,0,3,11,0,2012-09-21,58,1,MntWines,1079,24,NumStorePurchases,2,0.08333329861112558,2,0.08004267562226722,0.08333329861112558,0.08333329861112558
3635,1962,4,4,52597.0,0,1,141,69,492,0,37,7,0,42,3,6,3,8,5,0,0,0,0,0,0,3,11,0,2014-05-07,63,1,MntWines,578,17,NumStorePurchases,5,0.29411747404854466,1,0.25782897561232987,0.29411747404854466,0.29411747404854466
3547,1969,3,5,41021.0,1,0,648,12,14,7,9,6,16,12,2,2,0,3,6,0,0,0,0,0,0,3,11,1,2012-12-30,56,1,MntSweetProducts,64,5,NumStorePurchases,6,1.1999976000048,0,0.7884562694567661,1.1999976000048,1.1999976000048
2456,1975,4,3,40233.0,0,1,299,84,80,4,46,0,17,2,5,2,1,5,6,0,0,0,0,0,0,3,11,0,2013-10-14,50,1,MntWines,149,8,NumStorePurchases,6,0.7499990625011719,0,0.5596152522216631,0.7499990625011719,0.7499990625011719
5633,1980,2,3,50183.0,1,1,531,47,97,12,84,13,10,15,7,3,1,6,5,0,0,0,0,0,0,3,11,0,2014-06-25,45,2,MntWines,231,10,NumStorePurchases,5,0.49999950000050003,0,0.40546477477510884,0.49999950000050003,0.49999950000050003
7801,1959,2,5,54753.0,0,1,256,87,197,107,227,7,59,131,3,5,2,11,4,0,0,0,0,0,0,3,11,0,2013-09-12,66,1,MntMeatProducts,728,18,NumStorePurchases,4,0.2222220987655007,1,0.20067059445210117,0.2222220987655007,0.2222220987655007
10489,1973,2,3,92955.0,0,0,403,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,0,3,11,1,2013-08-19,52,0,MntMeatProducts,1778,22,NumStorePurchases,2,0.09090904958679565,2,0.08701133911085839,0.09090904958679565,0.09090904958679565
7011,1973,2,3,33471.0,1,0,257,47,43,2,27,0,9,12,3,3,0,4,7,0,0,0,0,0,0,3,11,0,2012-10-12,52,1,MntWines,93,7,NumStorePurchases,7,0.9999985714306123,0,0.6931464662749963,0.9999985714306123,0.9999985714306123
2620,1974,4,3,34596.0,1,0,268,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,1,2013-04-13,51,1,MntWines,23,3,NumStorePurchases,8,2.666657777807407,0,1.2992805598929789,2.666657777807407,2.666657777807407
3933,1980,2,5,44010.0,1,0,278,46,186,36,234,86,72,48,6,10,2,6,9,0,0,0,0,0,0,3,11,0,2012-10-13,45,1,MntMeatProducts,662,18,NumWebPurchases,9,0.49999972222237654,0,0.4054649229230649,0.49999972222237654,0.49999972222237654
10981,1988,2,3,84219.0,0,0,25,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0,2014-02-02,37,0,MntWines,1198,17,NumStorePurchases,1,0.058823494809708936,2,0.05715838116022874,0.058823494809708936,0.058823494809708936
1734,1968,4,5,40706.0,2,1,344,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,3,11,0,2013-01-17,57,3,MntWines,81,7,NumStorePurchases,7,0.9999985714306123,0,0.6931464662749963,0.9999985714306123,0.9999985714306123
10995,1988,0,3,15716.0,1,0,259,8,16,5,30,8,7,26,3,3,0,4,8,0,0,0,0,0,1,3,11,0,2012-11-12,37,1,MntMeatProducts,92,7,NumStorePurchases,8,1.142855510206414,0,0.762139290142933,1.142855510206414,1.142855510206414
6357,1959,0,2,59052.0,0,1,364,29,230,35,75,63,57,31,3,7,1,7,5,0,0,0,0,0,0,3,11,0,2013-11-17,66,1,MntWines,491,15,NumWebPurchases,5,0.3333331111112593,1,0.2876819057852115,0.3333331111112593,0.3333331111112593
9209,1971,3,5,80573.0,0,0,298,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,2012-10-14,54,0,MntWines,1564,23,NumStorePurchases,2,0.08695648393196351,2,0.08338157415645688,0.08695648393196351,0.08695648393196351
10286,1962,2,3,83715.0,0,0,48,2,318,8,407,150,35,8,1,2,8,13,0,0,0,0,0,0,0,3,11,0,2014-02-03,63,0,MntMeatProducts,926,23,NumStorePurchases,0,0.0,2,0.0,0.0,0.0
2611,1959,3,5,82576.0,0,0,12,66,1206,55,445,168,18,18,1,2,4,12,1,0,0,1,0,0,0,3,11,0,2012-08-01,66,0,MntWines,1910,18,NumStorePurchases,1,0.055555524691375174,2,0.054067192030525506,0.055555524691375174,0.055555524691375174
1600,1965,3,3,56962.0,2,1,236,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0,2013-10-11,60,3,MntWines,411,14,NumWebPurchases,7,0.49999964285739795,1,0.405464870013068,0.49999964285739795,0.49999964285739795
3308,1952,2,3,35704.0,1,1,46,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,3,11,0,2014-01-03,73,2,MntWines,94,6,NumStorePurchases,4,0.6666655555574075,1,0.5108249571002129,0.6666655555574075,0.6666655555574075
5407,1954,2,5,53103.0,0,1,256,70,729,17,133,11,0,195,5,10,6,7,7,1,0,0,0,0,0,3,11,0,2013-09-12,71,1,MntWines,1085,23,NumWebPurchases,7,0.30434769376187226,1,0.2657030642837693,0.30434769376187226,0.30434769376187226
2166,1960,0,6,46779.0,1,1,252,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,3,11,0,2013-07-12,65,2,MntWines,23,3,NumStorePurchases,4,1.3333288889037036,1,0.847295955629834,1.3333288889037036,1.3333288889037036
3955,1965,2,2,4861.0,0,0,464,20,2,1,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,2014-06-22,60,0,MntWines,6,0,NumWebPurchases,14,1400000.0,3,4.61512051684126,100.0,100.0
6634,1979,3,2,33462.0,1,0,145,78,22,3,18,0,0,11,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2013-08-07,46,1,MntWines,54,5,NumStorePurchases,7,1.3999972000056,0,0.875467570688886,1.3999972000056,1.3999972000056
3056,1978,2,2,63693.0,0,1,299,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,2013-10-14,47,1,MntWines,1150,26,NumWebPurchases,6,0.23076914201186846,2,0.20763929266288503,0.23076914201186846,0.23076914201186846
5718,1950,2,3,80763.0,0,0,316,17,674,168,108,192,42,231,1,5,11,6,3,0,0,1,1,0,0,3,11,1,2013-08-15,75,0,MntWines,1415,22,NumCatalogPurchases,3,0.13636357438019348,2,0.12783331696445366,0.13636357438019348,0.13636357438019348
6872,1974,4,3,65352.0,0,1,444,43,284,3,84,4,7,23,2,4,2,8,4,0,0,0,0,0,0,3,11,0,2013-08-21,51,1,MntWines,405,14,NumStorePurchases,4,0.2857140816327988,0,0.2513142695508481,0.2857140816327988,0.2857140816327988
8164,1978,4,3,82170.0,0,0,540,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,3,11,0,2013-11-25,47,0,MntWines,1908,18,NumStorePurchases,2,0.11111104938275035,2,0.10536046010230007,0.11111104938275035,0.11111104938275035
4580,1969,2,3,75759.0,0,0,538,46,1394,22,708,89,91,182,1,9,7,9,5,1,0,1,1,0,0,3,11,1,2013-10-25,56,0,MntWines,2486,25,NumWebPurchases,5,0.199999920000032,2,0.1823214901273124,0.199999920000032,0.199999920000032
9305,1976,0,4,79689.0,0,0,248,65,311,26,640,180,37,121,1,4,9,13,2,0,0,0,0,0,0,3,11,0,2013-05-12,49,0,MntMeatProducts,1315,26,NumStorePurchases,2,0.07692304733728948,2,0.07410794468120459,0.07692304733728948,0.07692304733728948
453,1956,4,6,35340.0,1,1,619,1,27,0,12,0,1,5,2,2,0,3,5,0,0,0,0,0,0,3,11,0,2014-06-29,69,2,MntWines,45,5,NumStorePurchases,5,0.9999980000040001,1,0.6931461805614454,0.9999980000040001,0.9999980000040001
8545,1954,2,2,85683.0,0,0,436,6,1296,17,311,45,69,51,1,2,4,10,1,0,1,1,1,1,0,3,11,1,2014-03-21,71,0,MntWines,1789,16,NumStorePurchases,1,0.06249996093752441,2,0.06062458505175126,0.06249996093752441,0.06249996093752441
9850,1972,0,3,24884.0,1,0,626,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,3,11,0,2012-11-29,53,1,MntMeatProducts,19,3,NumStorePurchases,7,2.333325555581481,0,1.2039704709976582,2.333325555581481,2.333325555581481
7378,1981,3,5,42021.0,1,0,658,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,3,11,0,2012-08-31,44,1,MntWines,573,17,NumWebPurchases,9,0.5294114532873805,0,0.42488299034545557,0.5294114532873805,0.5294114532873805
7646,1989,2,4,64449.0,1,0,369,70,218,63,282,137,35,70,4,5,3,12,4,0,0,0,0,0,0,3,11,0,2014-02-18,36,1,MntMeatProducts,805,20,NumStorePurchases,4,0.19999990000005,2,0.1823214734606595,0.19999990000005,0.19999990000005
1640,1954,2,2,64587.0,1,1,464,49,66,0,16,0,6,20,2,1,1,4,3,0,0,0,0,0,0,3,11,0,2014-06-22,71,2,MntWines,108,6,NumStorePurchases,3,0.4999991666680556,1,0.4054645525533805,0.4999991666680556,0.4999991666680556
5184,1995,2,4,34824.0,0,0,548,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2014-03-26,30,0,MntMeatProducts,23,3,NumStorePurchases,6,1.9999933333555555,0,1.0986100664508256,1.9999933333555555,1.9999933333555555
8492,1978,2,5,75437.0,0,0,193,25,795,0,545,95,58,0,1,8,4,10,6,0,0,0,1,0,0,3,11,0,2013-11-09,47,0,MntWines,1493,22,NumStorePurchases,6,0.27272714876038695,2,0.24116195941433022,0.27272714876038695,0.27272714876038695
11188,1957,2,5,26091.0,1,1,523,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2014-02-25,68,2,MntGoldProds,89,6,NumStorePurchases,5,0.8333319444467593,1,0.6061350459955337,0.8333319444467593,0.8333319444467593
1212,1973,2,3,52845.0,1,0,276,7,384,25,292,130,41,64,3,8,8,6,6,1,0,0,0,0,0,3,11,0,2013-08-13,52,1,MntWines,936,22,NumWebPurchases,6,0.27272714876038695,2,0.24116195941433022,0.27272714876038695,0.27272714876038695
9097,1956,2,2,46086.0,0,1,63,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,3,11,0,2013-11-03,69,1,MntWines,343,12,NumStorePurchases,4,0.33333305555578707,1,0.28768186411859953,0.33333305555578707,0.33333305555578707
10473,1956,4,6,78028.0,0,1,210,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,0,3,11,1,2012-09-10,69,1,MntMeatProducts,528,19,NumStorePurchases,7,0.36842085872586383,1,0.3136574171547013,0.36842085872586383,0.36842085872586383
7962,1987,4,4,95169.0,0,0,191,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,1,1,0,0,3,11,1,2013-10-09,38,0,MntWines,1901,11,NumWebPurchases,1,0.09090900826453795,2,0.08701130123212002,0.09090900826453795,0.09090900826453795
9984,1981,0,3,56337.0,1,1,569,25,349,16,144,28,5,182,5,8,5,4,8,1,0,0,1,0,0,3,11,1,2013-03-27,44,2,MntWines,724,17,NumWebPurchases,8,0.4705879584776715,0,0.3856622925767836,0.4705879584776715,0.4705879584776715
5527,1987,2,5,22434.0,1,0,265,25,4,12,11,3,13,15,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013-02-13,38,1,MntGoldProds,58,5,NumStorePurchases,8,1.5999968000064002,0,0.9555102142599099,1.5999968000064002,1.5999968000064002
6374,1954,4,3,36930.0,0,1,352,50,223,2,31,0,2,39,5,5,2,4,8,0,0,0,0,0,0,3,11,0,2013-05-17,71,1,MntWines,297,11,NumWebPurchases,8,0.7272720661163036,1,0.5465433235932251,0.7272720661163036,0.7272720661163036
7453,1954,2,4,36130.0,0,1,24,46,157,43,127,68,56,37,6,3,8,4,4,1,0,0,0,0,0,3,11,1,2013-02-02,71,1,MntWines,488,15,NumCatalogPurchases,4,0.2666664888890074,1,0.2363886377134369,0.2666664888890074,0.2666664888890074
8952,1953,3,3,65569.0,0,1,105,96,397,46,288,20,38,70,2,6,5,10,3,0,0,0,0,0,0,3,11,0,2012-11-05,72,1,MntWines,859,21,NumStorePurchases,3,0.14285707482996438,1,0.13353133310073967,0.14285707482996438,0.14285707482996438
241,1952,2,5,83844.0,0,0,248,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,2013-05-12,73,0,MntWines,1574,19,NumStorePurchases,1,0.05263155124655198,2,0.05129326807177457,0.05263155124655198,0.05263155124655198
8975,1968,2,3,19514.0,1,1,544,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,0,2014-01-26,57,2,MntGoldProds,69,6,NumWebPurchases,8,1.333331111114815,0,0.8472969080073851,1.333331111114815,1.333331111114815
6119,1963,4,4,36736.0,1,1,204,52,10,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2013-05-10,62,2,MntWines,17,3,NumStorePurchases,6,1.9999933333555555,0,1.0986100664508256,1.9999933333555555,1.9999933333555555
5236,1979,2,5,77568.0,0,1,533,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,3,11,0,2012-08-25,46,1,MntWines,2194,20,NumWebPurchases,5,0.24999987500006252,2,0.22314345131425478,0.24999987500006252,0.24999987500006252
5723,1976,4,5,49187.0,0,1,219,63,81,1,31,2,1,0,1,1,1,5,2,0,0,0,0,0,0,3,11,0,2014-01-11,49,1,MntWines,116,7,NumStorePurchases,2,0.2857138775516035,0,0.25131411082099175,0.2857138775516035,0.2857138775516035
1710,1978,2,4,30168.0,1,0,136,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,3,11,0,2013-03-07,47,1,MntWines,279,11,NumWebPurchases,9,0.8181810743808415,0,0.5978365916649996,0.8181810743808415,0.8181810743808415
1970,1968,3,5,34053.0,0,1,210,14,63,0,21,7,0,12,1,3,0,3,8,0,0,0,0,0,0,3,11,0,2012-09-10,57,1,MntWines,103,6,NumWebPurchases,8,1.333331111114815,0,0.8472969080073851,1.333331111114815,1.333331111114815
5313,1971,3,3,38196.0,1,1,373,20,30,0,11,0,0,3,3,2,0,4,5,0,0,0,0,0,0,3,11,0,2014-04-18,54,2,MntWines,44,6,NumStorePurchases,5,0.8333319444467593,0,0.6061350459955337,0.8333319444467593,0.8333319444467593
10634,1951,3,3,59412.0,0,0,396,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,3,11,0,2014-04-19,74,0,MntMeatProducts,406,14,NumStorePurchases,3,0.21428556122459913,1,0.1941558883906194,0.21428556122459913,0.21428556122459913
7010,1965,0,3,70924.0,0,0,139,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0,2014-04-07,60,0,MntWines,1363,19,NumStorePurchases,3,0.15789465373965592,2,0.14660340242157566,0.15789465373965592,0.15789465373965592
8562,1969,2,5,54165.0,0,0,595,72,127,4,73,15,6,11,1,2,1,7,2,0,0,0,0,0,0,3,11,0,2013-05-28,56,0,MntWines,236,10,NumStorePurchases,2,0.1999998000002,0,0.18232139012744075,0.1999998000002,0.1999998000002
3158,1973,2,3,32300.0,1,0,45,1,13,3,6,6,5,6,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2013-01-03,52,1,MntWines,39,4,NumStorePurchases,8,1.9999950000125002,0,1.0986106220042209,1.9999950000125002,1.9999950000125002
4436,1976,2,4,20180.0,0,0,413,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,2013-02-20,49,0,MntFruits,137,7,NumStorePurchases,7,0.9999985714306123,0,0.6931464662749963,0.9999985714306123,0.9999985714306123
5287,1973,2,3,34961.0,1,0,400,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,3,11,0,2014-06-19,52,1,MntWines,79,7,NumWebPurchases,7,0.9999985714306123,0,0.6931464662749963,0.9999985714306123,0.9999985714306123
2445,1974,4,5,28440.0,1,0,143,87,38,1,24,0,0,0,1,2,0,3,8,0,0,0,0,0,0,3,11,0,2013-07-07,51,1,MntWines,63,5,NumStorePurchases,8,1.5999968000064002,0,0.9555102142599099,1.5999968000064002,1.5999968000064002
6059,1953,4,5,64504.0,1,2,70,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,0,3,11,1,2013-03-04,72,3,MntWines,1314,18,NumWebPurchases,7,0.3888886728396262,1,0.32850391141655483,0.3888886728396262,0.3888886728396262
4550,1966,3,5,33564.0,0,1,509,51,61,0,3,0,0,7,1,1,1,3,5,0,0,0,0,0,0,3,11,0,2014-06-24,59,1,MntWines,71,5,NumStorePurchases,5,0.9999980000040001,0,0.6931461805614454,0.9999980000040001,0.9999980000040001
4240,1978,2,3,17345.0,1,0,62,79,4,9,16,17,0,12,2,2,1,2,8,0,0,0,0,0,0,3,11,0,2012-11-03,47,1,MntFishProducts,58,5,NumWebPurchases,8,1.5999968000064002,0,0.9555102142599099,1.5999968000064002,1.5999968000064002
8911,1967,4,3,56320.0,0,1,158,11,201,53,172,116,77,83,3,5,4,9,4,0,0,0,0,0,0,3,11,0,2013-04-08,58,1,MntWines,702,18,NumStorePurchases,4,0.2222220987655007,1,0.20067059445210117,0.2222220987655007,0.2222220987655007
3706,1978,2,4,28647.0,1,0,444,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,0,3,11,1,2013-08-21,47,1,MntMeatProducts,94,6,NumWebPurchases,7,1.1666647222254631,0,0.7731889907986774,1.1666647222254631,1.1666647222254631
3628,1987,1,4,15038.0,1,0,610,93,4,8,11,19,12,26,2,2,1,2,9,0,0,0,0,0,0,3,11,0,2013-01-29,38,1,MntGoldProds,80,5,NumWebPurchases,9,1.7999964000072002,0,1.0296181314686175,1.7999964000072002,1.7999964000072002
10175,1958,4,2,32173.0,0,1,13,0,18,0,2,0,0,2,1,1,0,3,4,0,0,0,0,0,0,3,11,0,2013-08-01,67,1,MntWines,22,4,NumStorePurchases,4,0.9999975000062501,1,0.6931459305622891,0.9999975000062501,0.9999975000062501
8985,1964,0,5,68316.0,0,1,84,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,3,11,0,2012-11-04,61,1,MntWines,1211,27,NumWebPurchases,6,0.22222213991772596,2,0.2006706281221065,0.22222213991772596,0.22222213991772596
5204,1971,2,5,74538.0,0,0,618,21,380,98,733,110,112,28,1,8,8,5,3,0,0,1,0,0,0,3,11,1,2013-06-29,54,0,MntMeatProducts,1461,21,NumWebPurchases,3,0.14285707482996438,2,0.13353133310073967,0.14285707482996438,0.14285707482996438
9220,1971,2,4,91700.0,0,0,344,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,0,3,11,1,2013-01-17,54,0,MntMeatProducts,1968,19,NumWebPurchases,3,0.15789465373965592,2,0.14660340242157566,0.15789465373965592,0.15789465373965592
9888,1969,2,5,68695.0,0,0,531,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,2014-06-25,56,0,MntWines,1091,15,NumStorePurchases,2,0.1333332444445037,2,0.12516306452268267,0.1333332444445037,0.1333332444445037
5263,1977,0,3,31056.0,1,0,453,99,5,10,13,3,8,16,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2013-01-22,48,1,MntGoldProds,55,4,NumStorePurchases,8,1.9999950000125002,0,1.0986106220042209,1.9999950000125002,1.9999950000125002
1020,1973,2,3,79593.0,0,0,249,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,3,11,0,2014-05-12,52,0,MntMeatProducts,1366,18,NumStorePurchases,2,0.11111104938275035,2,0.10536046010230007,0.11111104938275035,0.11111104938275035
9503,1980,2,4,28071.0,0,0,621,65,39,33,130,41,26,44,2,5,1,5,8,0,0,0,0,0,0,3,11,0,2012-08-29,45,0,MntMeatProducts,313,11,NumWebPurchases,8,0.7272720661163036,0,0.5465433235932251,0.7272720661163036,0.7272720661163036
10613,1958,4,5,37334.0,1,1,546,44,26,1,16,2,2,15,4,3,0,4,4,0,0,0,0,0,0,3,11,0,2014-02-26,67,2,MntWines,62,7,NumStorePurchases,4,0.571427755103207,1,0.4519846042631449,0.571427755103207,0.571427755103207
67,1972,3,4,46423.0,1,1,382,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,2013-09-18,53,2,MntWines,92,6,NumStorePurchases,7,1.1666647222254631,0,0.7731889907986774,1.1666647222254631,1.1666647222254631
6019,1971,4,3,37126.0,1,0,632,9,45,3,9,4,4,7,1,1,2,2,6,1,0,0,0,0,0,3,11,1,2014-03-30,54,1,MntWines,72,5,NumCatalogPurchases,6,1.1999976000048,0,0.7884562694567661,1.1999976000048,1.1999976000048
5863,1953,2,3,47703.0,0,1,616,95,359,0,134,13,26,123,4,6,3,8,5,0,0,0,0,0,0,3,11,0,2013-05-29,72,1,MntWines,655,17,NumStorePurchases,5,0.29411747404854466,1,0.25782897561232987,0.29411747404854466,0.29411747404854466
3717,1959,2,3,61180.0,0,1,483,70,403,24,29,6,24,218,2,5,5,6,3,1,0,0,0,0,0,3,11,0,2014-04-23,66,1,MntWines,704,16,NumStorePurchases,3,0.18749988281257324,1,0.1718501582425055,0.18749988281257324,0.18749988281257324
6730,1954,2,3,38998.0,1,1,62,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0,2012-11-03,71,2,MntWines,54,5,NumStorePurchases,8,1.5999968000064002,1,0.9555102142599099,1.5999968000064002,1.5999968000064002
10749,1991,2,4,8028.0,0,0,381,62,73,18,66,7,12,2,15,0,1,0,19,0,0,0,0,0,0,3,11,0,2012-09-18,34,0,MntWines,178,1,NumCatalogPurchases,19,18.99981000189998,0,2.9957227736038656,18.99981000189998,18.99981000189998
4998,1962,2,5,76081.0,0,0,485,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0,2014-05-23,63,0,MntMeatProducts,1033,13,NumCatalogPurchases,2,0.15384603550304962,2,0.14310074107664442,0.15384603550304962,0.15384603550304962
6287,1986,2,5,34728.0,1,0,639,2,14,0,16,0,0,6,1,1,1,2,6,0,0,0,0,0,0,3,11,1,2013-07-30,39,1,MntMeatProducts,36,4,NumStorePurchases,6,1.499996250009375,0,0.9162892318767801,1.499996250009375,1.499996250009375
5985,1965,3,4,33168.0,0,1,278,0,80,1,37,0,1,3,3,2,1,4,7,0,0,0,0,0,0,3,11,0,2012-10-13,60,1,MntWines,122,7,NumStorePurchases,7,0.9999985714306123,0,0.6931464662749963,0.9999985714306123,0.9999985714306123
4754,1966,3,3,33585.0,0,1,536,91,30,11,33,13,6,29,1,2,0,4,4,0,0,0,0,0,0,3,11,0,2013-09-25,59,1,MntMeatProducts,122,6,NumStorePurchases,4,0.6666655555574075,0,0.5108249571002129,0.6666655555574075,0.6666655555574075
4002,1960,4,3,77037.0,0,1,279,3,463,96,333,168,53,10,1,7,7,12,3,0,0,0,0,0,0,3,11,0,2013-10-13,65,1,MntWines,1123,26,NumStorePurchases,3,0.11538457100593423,2,0.10919925217720809,0.11538457100593423,0.11538457100593423
8870,1984,2,5,35196.0,1,0,280,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,1,2012-11-13,41,1,MntGoldProds,497,12,NumWebPurchases,8,0.6666661111115741,0,0.5108252904328796,0.6666661111115741,0.6666661111115741
966,1966,2,3,44529.0,0,1,98,98,538,13,91,17,6,26,6,6,2,11,5,0,1,0,0,0,0,3,11,0,2013-07-05,59,1,MntWines,691,19,NumStorePurchases,5,0.2631577562327599,1,0.23361474153243406,0.2631577562327599,0.2631577562327599
4767,1965,0,3,70924.0,0,0,139,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,3,11,0,2014-04-07,60,0,MntWines,1363,19,NumStorePurchases,3,0.15789465373965592,2,0.14660340242157566,0.15789465373965592,0.15789465373965592
9725,1966,4,5,28764.0,1,1,97,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,3,11,0,2014-06-05,59,2,MntWines,12,3,NumStorePurchases,8,2.666657777807407,0,1.2992805598929789,2.666657777807407,2.666657777807407
4475,1949,4,3,69098.0,0,0,325,82,1315,22,780,145,0,178,1,7,8,9,5,0,0,0,0,0,0,3,11,0,2013-02-16,76,0,MntWines,2440,24,NumStorePurchases,5,0.20833324652781396,2,0.1892419277994753,0.20833324652781396,0.20833324652781396
5740,1970,0,2,25959.0,1,1,285,1,4,2,12,7,5,26,2,1,2,2,6,0,0,0,0,0,0,3,11,1,2013-02-14,55,2,MntGoldProds,56,5,NumCatalogPurchases,6,1.1999976000048,0,0.7884562694567661,1.1999976000048,1.1999976000048
